id	id_jln_bdg	bobot
1209311623	jln_0643	0.860457109
1209311624	jln_0643	0.139542891
1209311624	jln_0644	1
1209311623	jln_0645	0.65684323
1209311624	jln_0645	0.34315677
1209311619	jln_0646	1
1209312701	jln_0647	0.363680728
1209312702	jln_0647	0.55641249
1209312706	jln_0647	0.079906782
1209312701	jln_0648	0.034874846
1209312702	jln_0648	0.965125154
1209311619	jln_0649	1
1209312804	jln_0650	0.512111984
1209312809	jln_0650	0.41777869
1209312810	jln_0650	0.070109326
1209312711	jln_0651	0.069081206
1209312716	jln_0651	0.930918794
1209312416	jln_0652	0.047703881
1209312421	jln_0652	0.952296119
1209312421	jln_0653	1
1209311503	jln_0654	1
1209312416	jln_0655	0.835558876
1209312417	jln_0655	0.164441124
1209312703	jln_0656	0.002041497
1209312708	jln_0656	0.391803225
1209312712	jln_0656	0.306330503
1209312713	jln_0656	0.299824774
1209312711	jln_0657	0.729990504
1209312712	jln_0657	0.270009496
1209312712	jln_0658	1
1209312712	jln_0659	1
1209312712	jln_0660	1
1209312712	jln_0661	1
1209312712	jln_0662	1
1209312712	jln_0663	1
1209312712	jln_0664	1
1209312712	jln_0665	1
1209312712	jln_0666	1
1209312712	jln_0667	1
1209312712	jln_0668	1
1209312712	jln_0669	1
1209312712	jln_0670	1
1209312424	jln_0671	1
1209312701	jln_0672	0.34779436
1209312706	jln_0672	0.65220564
1209311910	jln_0673	0.528206342
1209312706	jln_0673	0.471793658
1209312621	jln_0674	0.588286521
1209312901	jln_0674	0.229162636
1209312902	jln_0674	0.182550843
1209312616	jln_0675	0.043299677
1209312621	jln_0675	0.956700323
1209311910	jln_0676	0.6707371
1209312706	jln_0676	0.3292629
1209311910	jln_0677	1
1209311910	jln_0678	1
1209312702	jln_0679	1
1209312708	jln_0680	0.132586073
1209312709	jln_0680	0.170411947
1209312713	jln_0680	0.411964627
1209312714	jln_0680	0.285037353
1209312520	jln_0681	1
1209312523	jln_0682	0.300950299
1209312524	jln_0682	0.554413662
1209312525	jln_0682	0.144636039
1209312805	jln_0683	0.127550725
1209312810	jln_0683	0.72946211
1209312815	jln_0683	0.142987165
1209312516	jln_0684	0.388502723
1209312517	jln_0684	0.591519694
1209312518	jln_0684	0.011239754
1209312523	jln_0684	0.00873783
1209312706	jln_0685	1
1209312616	jln_0686	1
1209312510	jln_0687	0.033974749
1209312515	jln_0687	0.966025251
1209311625	jln_0688	1
1209311625	jln_0689	1
1209312403	jln_0690	0.475377435
1209312408	jln_0690	0.524622565
1209311918	jln_0691	1
1209311918	jln_0692	1
1209311918	jln_0693	0.924415945
1209311923	jln_0693	0.075584055
1209313305	jln_0694	1
1209313307	jln_0695	1
1209313307	jln_0696	1
1209313308	jln_0697	1
1209313307	jln_0698	1
1209313307	jln_0699	1
1209313307	jln_0700	0.186361207
1209313308	jln_0700	0.813638793
1209313307	jln_0701	0.065439897
1209313308	jln_0701	0.934560103
1209313308	jln_0702	1
1209313308	jln_0703	1
1209313307	jln_0704	1
1209313307	jln_0705	0.426174657
1209313308	jln_0705	0.573825343
1209313308	jln_0706	1
1209313308	jln_0707	1
1209313307	jln_0708	1
1209312502	jln_0709	0.458824483
1209312507	jln_0709	0.200954453
1209312512	jln_0709	0.340221065
1209312507	jln_0710	0.35168252
1209312511	jln_0710	0.526317419
1209312512	jln_0710	0.122000061
1209312702	jln_0711	0.867423092
1209312707	jln_0711	0.132576908
1209312122	jln_0712	0.4614841
1209312123	jln_0712	0.5385159
1209312706	jln_0713	1
1209311911	jln_0714	1
1209311921	jln_0715	0.326419321
1209313301	jln_0715	0.673580679
1209311911	jln_0716	1
1209313301	jln_0717	0.578589915
1209313302	jln_0717	0.421410085
1209311911	jln_0718	0.035290067
1209311916	jln_0718	0.596924998
1209311921	jln_0718	0.367784935
1209311921	jln_0719	1
1209313308	jln_0720	0.371968257
1209313309	jln_0720	0.628031743
1209312525	jln_0721	0.078375116
1209312805	jln_0721	0.006288892
1209312901	jln_0721	0.551718275
1209312902	jln_0721	0.270499847
1209312907	jln_0721	0.093117871
1209311910	jln_0722	0.21660028
1209312706	jln_0722	0.78339972
1209312222	jln_0723	0.611043744
1209312502	jln_0723	0.388956256
1209311225	jln_0724	0.559628417
1209311321	jln_0724	0.440371583
1209312701	jln_0725	1
1209312416	jln_0726	1
1209311805	jln_0727	0.415941292
1209311901	jln_0727	0.55758251
1209311810	jln_0727	0.026476198
1209311901	jln_0728	1
1209312706	jln_0729	0.642458669
1209312707	jln_0729	0.357541331
1209312702	jln_0730	1
1209311910	jln_0731	0.681454149
1209312706	jln_0731	0.318545851
1209312523	jln_0732	0.899067212
1209312803	jln_0732	0.100932788
1209312523	jln_0733	1
1209312523	jln_0734	1
1209312513	jln_0735	0.328964356
1209312518	jln_0735	0.661101914
1209312523	jln_0735	0.00993373
1209313303	jln_0736	1
1209313303	jln_0737	1
1209313303	jln_0738	1
1209311919	jln_0739	1
1209311919	jln_0740	0.341767126
1209311924	jln_0740	0.658232874
1209311924	jln_0741	1
1209311924	jln_0742	1
1209311924	jln_0743	1
1209311924	jln_0744	1
1209311924	jln_0745	1
1209311924	jln_0746	1
1209312706	jln_0747	0.168980505
1209312707	jln_0747	0.831019495
1209312706	jln_0748	1
1209312622	jln_0749	0.281031301
1209312902	jln_0749	0.718968699
1209312702	jln_0750	0.734543579
1209312707	jln_0750	0.265456421
1209311607	jln_0751	0.744095199
1209311612	jln_0751	0.255904801
1209311607	jln_0752	0.003620031
1209311611	jln_0752	0.875391712
1209311612	jln_0752	0.120988256
1209311611	jln_0753	1
1209311611	jln_0754	1
1209311910	jln_0755	0.868718085
1209312706	jln_0755	0.131281915
1209311622	jln_0756	0.665584425
1209311911	jln_0756	0.334415575
1209311906	jln_0757	1
1209311906	jln_0758	1
1209311906	jln_0759	0.597566878
1209311911	jln_0759	0.402433122
1209312704	jln_0760	1
1209311611	jln_0761	0.416608003
1209312704	jln_0761	0.583391997
1209311611	jln_0762	0.459010778
1209312704	jln_0762	0.540989222
1209311611	jln_0763	0.361238197
1209312424	jln_0763	0.446563871
1209312704	jln_0763	0.192197932
1209311611	jln_0764	0.28757878
1209312424	jln_0764	0.575979961
1209312704	jln_0764	0.136441259
1209311611	jln_0765	1
1209311611	jln_0766	1
1209311611	jln_0767	1
1209311611	jln_0768	1
1209311611	jln_0769	1
1209311611	jln_0770	1
1209312424	jln_0771	0.393614553
1209312704	jln_0771	0.606385447
1209311907	jln_0772	1
1209311918	jln_0773	0.000179516
1209311923	jln_0773	0.483975236
1209313303	jln_0773	0.472131665
1209313308	jln_0773	0.043713583
1209311915	jln_0774	1
1209311914	jln_0775	1
1209311914	jln_0776	1
1209312702	jln_0777	0.396545687
1209312707	jln_0777	0.603454313
1209312124	jln_0778	0.006415274
1209312125	jln_0778	0.45288462
1209312221	jln_0778	0.31574341
1209312404	jln_0778	0.224956696
1209311910	jln_0779	0.071515213
1209312706	jln_0779	0.928484787
1209311519	jln_0780	1
1209312124	jln_0781	1
1209312125	jln_0782	1
1209312421	jln_0783	1
1209312717	jln_0784	1
1209312701	jln_0785	1
1209311907	jln_0786	0.141768715
1209311908	jln_0786	0.858231285
1209311611	jln_0787	1
1209311804	jln_0788	0.297708831
1209311805	jln_0788	0.702291169
1209311805	jln_0789	1
1209311924	jln_0790	1
1209311924	jln_0791	1
1209311924	jln_0792	1
1209311924	jln_0793	1
1209311924	jln_0794	1
1209311924	jln_0795	1
1209313304	jln_0796	0.531300843
1209313305	jln_0796	0.410976561
1209313310	jln_0796	0.057722596
1209311925	jln_0797	1
1209313305	jln_0798	1
1209312701	jln_0799	1
1209311619	jln_0800	1
1209311623	jln_0801	0.543254825
1209311624	jln_0801	0.456745175
1209311922	jln_0802	1
1209312411	jln_0803	1
1209311820	jln_0804	1
1209313305	jln_0805	1
1209311919	jln_0806	1
1209312521	jln_0807	1
1209311915	jln_0808	1
1209312411	jln_0809	1
1209312721	jln_0810	1
1209312424	jln_0811	0.972846339
1209312425	jln_0811	0.027153661
1209311609	jln_0812	1
1209312425	jln_0813	1
1209312704	jln_0814	1
1209312704	jln_0815	1
1209312704	jln_0816	1
1209312222	jln_0817	0.154889331
1209312223	jln_0817	0.845110669
1209312221	jln_0818	0.226262631
1209312222	jln_0818	0.773737369
1209312423	jln_0819	1
1209313306	jln_0820	0.430989631
1209313307	jln_0820	0.569010369
1209311618	jln_0821	0.716255657
1209311623	jln_0821	0.283744343
1209311614	jln_0822	1
1209311509	jln_0823	0.173479924
1209311514	jln_0823	0.826520076
1209311514	jln_0824	1
1209311514	jln_0825	1
1209311514	jln_0826	1
1209311514	jln_0827	1
1209311514	jln_0828	1
1209311514	jln_0829	1
1209311509	jln_0830	0.076115796
1209311514	jln_0830	0.923884204
1209311514	jln_0831	1
1209311514	jln_0832	1
1209311514	jln_0833	1
1209311514	jln_0834	1
1209311514	jln_0835	1
1209311514	jln_0836	1
1209312710	jln_0837	1
1209312425	jln_0838	1
1209311919	jln_0839	0.983819161
1209311914	jln_0840	0.32528536
1209311915	jln_0840	0.30503987
1209311919	jln_0840	0.267133428
1209311920	jln_0840	0.102541343
1209311909	jln_0841	0.32000809
1209311910	jln_0841	0.591879063
1209312706	jln_0841	0.088112846
1209312516	jln_0842	0.942588166
1209312521	jln_0842	0.057411834
1209312521	jln_0843	1
1209312521	jln_0844	0.999999999
1209311906	jln_0845	0.757379076
1209311907	jln_0845	0.242620924
1209311810	jln_0846	0.469725495
1209311906	jln_0846	0.530274505
1209311907	jln_0847	0.436651887
1209311908	jln_0847	0.563348113
1209311908	jln_0848	1
1209312707	jln_0849	1
1209311907	jln_0850	0.734051248
1209311908	jln_0850	0.265948752
1209311907	jln_0851	0.66389961
1209311908	jln_0851	0.33610039
1209311907	jln_0852	1
1209311907	jln_0853	1
1209311907	jln_0854	0.63777242
1209311908	jln_0854	0.36222758
1209311913	jln_0855	1
1209311908	jln_0856	0.229454974
1209311913	jln_0856	0.770545026
1209311908	jln_0857	1
1209311907	jln_0858	1
1209311908	jln_0859	1
1209311907	jln_0860	1
1209312806	jln_0861	0.564212532
1209312807	jln_0861	0.435787468
1209312701	jln_0862	1
1209311623	jln_0863	1
1209311623	jln_0864	1
1209312411	jln_0865	0.378455078
1209311622	jln_0865	0.621544922
1209312411	jln_0866	1
1209312411	jln_0867	1
1209312411	jln_0868	1
1209312411	jln_0869	1
1209312411	jln_0870	1
1209312411	jln_0871	1
1209312411	jln_0872	1
1209311907	jln_0873	1
1209312611	jln_0874	1
1209312515	jln_0875	0.677782411
1209312611	jln_0875	0.322217589
1209311620	jln_0876	0.477072242
1209312416	jln_0876	0.522927758
1209312515	jln_0877	0.019638635
1209312611	jln_0877	0.980361365
1209311524	jln_0878	0.117146283
1209311804	jln_0878	0.327853802
1209311805	jln_0878	0.554999915
1209311805	jln_0879	1
1209311805	jln_0880	1
1209311804	jln_0881	0.891198735
1209311805	jln_0881	0.108801265
1209311804	jln_0882	1
1209311804	jln_0883	1
1209311624	jln_0884	1
1209311321	jln_0885	0.250557054
1209311601	jln_0885	0.749442946
1209311620	jln_0886	0.393040034
1209311624	jln_0886	0.37671539
1209311625	jln_0886	0.230244576
1209311622	jln_0887	1
1209311620	jln_0888	1
1209311620	jln_0889	1
1209311622	jln_0890	0.416510819
1209311623	jln_0890	0.583489181
1209312425	jln_0891	0.986253364
1209311617	jln_0892	0.233854581
1209311618	jln_0892	0.766145419
1209311905	jln_0893	1
1209312421	jln_0894	1
1209311907	jln_0895	1
1209312425	jln_0896	1
1209311925	jln_0897	1
1209311225	jln_0898	0.314854945
1209311321	jln_0898	0.333999288
1209311505	jln_0898	0.351145751
1209312611	jln_0899	1
1209311520	jln_0900	1
1209311805	jln_0901	1
1209311905	jln_0902	0.352272438
1209311910	jln_0902	0.647727562
1209312406	jln_0903	1
1209312406	jln_0904	1
1209312406	jln_0905	1
1209312406	jln_0906	0.919179994
1209312407	jln_0906	0.080820006
1209311621	jln_0907	1
1209311915	jln_0908	0.400212626
1209312711	jln_0908	0.599787374
1209311615	jln_0909	0.709620056
1209311620	jln_0909	0.290379944
1209311909	jln_0910	1
1209312416	jln_0911	1
1209312416	jln_0912	1
1209312411	jln_0913	1
1209312421	jln_0914	1
1209312711	jln_0915	1
1209312711	jln_0916	1
1209312411	jln_0917	1
1209312721	jln_0918	1
1209312421	jln_0919	0.218797449
1209312701	jln_0919	0.781202551
1209311914	jln_0920	1
1209312423	jln_0922	0.374462478
1209312424	jln_0922	0.625537522
1209312424	jln_0923	1
1209312423	jln_0924	0.626909119
1209312424	jln_0924	0.373090881
1209312423	jln_0925	0.849538068
1209312424	jln_0925	0.150461932
1209312423	jln_0926	0.857030502
1209312424	jln_0926	0.142969498
1209311805	jln_0927	0.794814817
1209311810	jln_0927	0.031567636
1209312707	jln_0927	0.173617547
1209311912	jln_0928	1
1209312421	jln_0929	1
1209312417	jln_0930	0.506105924
1209312418	jln_0930	0.493894076
1209311910	jln_0931	0.658201013
1209311915	jln_0931	0.341798987
1209312217	jln_0932	0.096446347
1209312222	jln_0932	0.547563738
1209312502	jln_0932	0.355989915
1209311902	jln_0933	1
1209311902	jln_0934	1
1209313306	jln_0935	1
1209313306	jln_0936	0.280444303
1209313307	jln_0936	0.719555697
1209313306	jln_0937	0.645682694
1209313307	jln_0937	0.354317306
1209313306	jln_0938	0.634395268
1209313307	jln_0938	0.365604732
1209313306	jln_0939	0.78087926
1209313307	jln_0939	0.21912074
1209313301	jln_0940	0.570697951
1209313306	jln_0940	0.429302049
1209313301	jln_0941	1
1209313306	jln_0942	1
1209313306	jln_0943	1
1209313301	jln_0944	0.798189235
1209313302	jln_0944	0.201810765
1209311914	jln_0945	1
1209311912	jln_0946	0.289507846
1209311913	jln_0946	0.710492154
1209312412	jln_0947	1
1209312515	jln_0948	0.243208425
1209312520	jln_0948	0.704494634
1209311909	jln_0948	0.052296941
1209311909	jln_0949	1
1209311909	jln_0950	1
1209312412	jln_0951	0.520456149
1209312417	jln_0951	0.479543851
1209311620	jln_0952	0.586931967
1209312416	jln_0952	0.413068033
1209311504	jln_0953	0.20611756
1209311505	jln_0953	0.79388244
1209311909	jln_0954	1
1209312423	jln_0955	1
1209311923	jln_0956	1
1209312713	jln_0957	0.844839978
1209312714	jln_0957	0.155160022
1209311618	jln_0958	1
1209312710	jln_0959	1
1209311901	jln_0960	0.569713778
1209311906	jln_0960	0.430286222
1209311903	jln_0961	0.29968195
1209311908	jln_0961	0.70031805
1209312422	jln_0962	0.234206604
1209312423	jln_0962	0.765793396
1209311903	jln_0963	1
1209311903	jln_0964	1
1209311908	jln_0965	1
1209313307	jln_0966	1
1209311903	jln_0967	1
1209311624	jln_0968	1
1209312714	jln_0969	1
1209311623	jln_0970	0.607072554
1209311903	jln_0970	0.392927446
1209311623	jln_0971	1
1209311903	jln_0972	1
1209312422	jln_0973	0.285018067
1209312423	jln_0973	0.714981933
1209311923	jln_0974	1
1209312711	jln_0975	1
1209312411	jln_0976	1
1209312411	jln_0977	1
1209312523	jln_0978	0.160738556
1209312803	jln_0978	0.839261444
1209312802	jln_0979	1
1209312521	jln_0980	0.818370539
1209312801	jln_0980	0.181629461
1209312521	jln_0981	0.346824161
1209312801	jln_0981	0.653175839
1209312521	jln_0982	0.572620934
1209312801	jln_0982	0.427379066
1209312521	jln_0983	0.312241039
1209312801	jln_0983	0.687758961
1209312801	jln_0984	1
1209312801	jln_0985	1
1209312801	jln_0986	1
1209312801	jln_0987	1
1209312521	jln_0988	0.026308994
1209312801	jln_0988	0.62935456
1209312802	jln_0988	0.344336447
1209312801	jln_0989	1
1209312801	jln_0990	1
1209312522	jln_0991	0.663092092
1209312802	jln_0991	0.336907908
1209312521	jln_0992	0.752164583
1209312522	jln_0992	0.085155706
1209312802	jln_0992	0.162679712
1209312521	jln_0993	0.731025812
1209312522	jln_0993	0.255410238
1209312801	jln_0993	0.013563949
1209312521	jln_0994	0.98085854
1209312801	jln_0994	0.01914146
1209312521	jln_0995	1
1209312521	jln_0996	1
1209312803	jln_0997	1
1209312523	jln_0998	1
1209312521	jln_0999	0.473871758
1209312705	jln_0999	0.102307286
1209312801	jln_0999	0.36472539
1209313310	jln_0999	0.05481232
1209312803	jln_1000	1
1209312522	jln_1001	0.056494654
1209312802	jln_1001	0.943505346
1209312802	jln_1002	1
1209312522	jln_1003	1
1209312802	jln_1004	1
1209312802	jln_1005	1
1209312802	jln_1006	1
1209312802	jln_1007	1
1209312802	jln_1008	1
1209312802	jln_1009	1
1209312802	jln_1010	1
1209312522	jln_1011	1
1209312411	jln_1012	1
1209312611	jln_1013	1
1209312425	jln_1014	1
1209312803	jln_1015	1
1209312523	jln_1016	0.559619457
1209312803	jln_1016	0.440380543
1209312803	jln_1017	1
1209312803	jln_1018	1
1209311625	jln_1019	0.773965619
1209312421	jln_1019	0.023558347
1209311905	jln_1019	0.202476034
1209312421	jln_1020	0.209730224
1209311905	jln_1020	0.722397406
1209312701	jln_1020	0.067872371
1209312522	jln_1021	1
1209311620	jln_1022	0.473741232
1209311625	jln_1022	0.526258768
1209312411	jln_1023	1
1209312411	jln_1024	1
1209312406	jln_1025	1
1209312406	jln_1026	0.321902062
1209312407	jln_1026	0.678097938
1209313303	jln_1027	0.516026778
1209313304	jln_1027	0.483973222
1209313303	jln_1028	0.906969531
1209313308	jln_1028	0.093030469
1209313303	jln_1029	0.71380875
1209313304	jln_1029	0.28619125
1209313304	jln_1030	1
1209313303	jln_1031	1
1209311619	jln_1032	0.543592855
1209311620	jln_1032	0.456407145
1209313307	jln_1033	1
1209312512	jln_1034	1
1209311524	jln_1035	1
1209311622	jln_1036	0.484356686
1209311902	jln_1036	0.515643314
1209312520	jln_1037	1
1209311617	jln_1038	1
1209311623	jln_1039	1
1209311613	jln_1040	0.458783679
1209311614	jln_1040	0.541216321
1209312123	jln_1041	1
1209312123	jln_1042	1
1209312123	jln_1043	1
1209312123	jln_1044	1
1209312123	jln_1045	1
1209312512	jln_1046	1
1209311622	jln_1047	1
1209311608	jln_1048	1
1209311608	jln_1049	1
1209311608	jln_1050	1
1209311608	jln_1051	0.875056558
1209311613	jln_1051	0.124943442
1209312418	jln_1052	0.522124402
1209312423	jln_1052	0.477875598
1209311617	jln_1053	1
1209311617	jln_1054	1
1209311515	jln_1055	0.429106668
1209311611	jln_1055	0.570893332
1209312710	jln_1056	1
1209311914	jln_1057	0.605673098
1209311915	jln_1057	0.394326902
1209311914	jln_1058	0.297954935
1209311915	jln_1058	0.702045065
1209313303	jln_1059	1
1209312407	jln_1060	0.917841572
1209312408	jln_1060	0.082158428
1209311911	jln_1061	0.007635897
1209311912	jln_1061	0.992364103
1209312417	jln_1062	1
1209311620	jln_1063	1
1209311909	jln_1064	1
1209311805	jln_1065	1
1209311805	jln_1066	1
1209311907	jln_1067	1
1209311909	jln_1068	1
1209311909	jln_1069	1
1209311525	jln_1070	0.395878284
1209311805	jln_1070	0.604121716
1209312411	jln_1071	0.38259526
1209312412	jln_1071	0.61740474
1209311914	jln_1072	0.855059982
1209311915	jln_1072	0.144940018
1209312611	jln_1073	1
1209312707	jln_1074	1
1209311915	jln_1075	1
1209311915	jln_1076	0.366034268
1209311920	jln_1076	0.633965732
1209311915	jln_1077	1
1209311519	jln_1078	0.320263089
1209311520	jln_1078	0.679736911
1209311923	jln_1079	0.512119513
1209313303	jln_1079	0.487880487
1209313303	jln_1080	1
1209311922	jln_1081	1
1209311820	jln_1082	1
1209311615	jln_1083	1
1209311615	jln_1084	1
1209312716	jln_1085	1
1209311902	jln_1086	0.101900261
1209311903	jln_1086	0.898099739
1209312521	jln_1087	1
1209311509	jln_1088	0.3174382
1209311513	jln_1088	0.014298863
1209311514	jln_1088	0.305806981
1209311519	jln_1088	0.285454231
1209311524	jln_1088	0.013056462
1209311525	jln_1088	0.062371943
1209311514	jln_1089	1
1209311514	jln_1090	1
1209311514	jln_1091	1
1209311514	jln_1092	1
1209311514	jln_1093	1
1209311514	jln_1094	1
1209311514	jln_1095	1
1209311514	jln_1096	1
1209311514	jln_1097	1
1209311514	jln_1098	1
1209311514	jln_1099	1
1209311514	jln_1100	1
1209311514	jln_1101	1
1209311624	jln_1102	1
1209312412	jln_1103	1
1209312412	jln_1104	1
1209312412	jln_1105	1
1209311621	jln_1106	0.785155144
1209311622	jln_1106	0.214844856
1209311618	jln_1107	0.473977775
1209311619	jln_1107	0.526022225
1209312516	jln_1108	1
1209311914	jln_1109	0.640188585
1209311919	jln_1109	0.359811415
1209312512	jln_1110	1
1209312424	jln_1111	1
1209312424	jln_1112	0.500091053
1209312425	jln_1112	0.499908947
1209312424	jln_1113	1
1209312425	jln_1114	1
1209312424	jln_1115	0.317051906
1209312425	jln_1115	0.682948094
1209311601	jln_1116	0.857049304
1209311602	jln_1116	0.14295101
1209311901	jln_1117	0.356397857
1209311902	jln_1117	0.643602143
1209311902	jln_1118	1
1209311608	jln_1119	0.632399884
1209311613	jln_1119	0.367600116
1209311809	jln_1120	1
1209312216	jln_1121	0.016610851
1209312221	jln_1121	0.156671394
1209312501	jln_1121	0.159484453
1209312506	jln_1121	0.158884207
1209312511	jln_1121	0.169834637
1209312420	jln_1121	0.164386742
1209312516	jln_1121	0.044946416
1209312424	jln_1121	0.082362188
1209312425	jln_1121	0.046819112
1209311615	jln_1122	0.260959502
1209311920	jln_1122	0.276404424
1209312716	jln_1122	0.462636074
1209313301	jln_1123	0.552813628
1209313306	jln_1123	0.447186372
1209313305	jln_1124	0.99388339
1209313310	jln_1124	0.00611661
1209311919	jln_1125	0.008394296
1209311924	jln_1125	0.558455345
1209311925	jln_1125	0.429565126
1209313305	jln_1125	0.003585234
1209312125	jln_1126	1
1209311622	jln_1127	1
1209312123	jln_1128	1
1209313310	jln_1129	1
1209312123	jln_1130	1
1209312123	jln_1131	0.395422499
1209312124	jln_1131	0.604577501
1209312123	jln_1132	1
1209312123	jln_1133	1
1209312123	jln_1134	0.665281322
1209312124	jln_1134	0.334718678
1209312123	jln_1135	1
1209312123	jln_1136	1
1209312123	jln_1137	1
1209312702	jln_1138	0.776689505
1209312703	jln_1138	0.223292769
1209312704	jln_1139	1
1209312704	jln_1140	1
1209312704	jln_1141	1
1209312704	jln_1142	1
1209312704	jln_1143	1
1209312704	jln_1144	1
1209312704	jln_1145	1
1209312422	jln_1146	0.42217876
1209312702	jln_1146	0.57782124
1209312423	jln_1147	0.166043449
1209312703	jln_1147	0.833956551
1209311618	jln_1148	1
1209311915	jln_1149	1
1209312711	jln_1150	1
1209311621	jln_1151	1
1209311621	jln_1152	1
1209312701	jln_1153	0.911337668
1209312706	jln_1153	0.088662332
1209313307	jln_1154	1
1209311915	jln_1155	1
1209311620	jln_1156	1
1209311805	jln_1157	1
1209311805	jln_1158	1
1209311805	jln_1159	1
1209311805	jln_1160	1
1209311805	jln_1161	0.889693126
1209311810	jln_1161	0.110306874
1209311805	jln_1162	0.796132438
1209311810	jln_1162	0.203867562
1209311619	jln_1163	1
1209312407	jln_1164	1
1209312407	jln_1165	1
1209312407	jln_1166	1
1209312407	jln_1167	1
1209312407	jln_1168	1
1209312705	jln_1169	1
1209312425	jln_1170	0.217866869
1209312705	jln_1170	0.782133131
1209312705	jln_1171	1
1209312425	jln_1172	0.000577265
1209312705	jln_1172	0.999422735
1209312705	jln_1173	1
1209312705	jln_1174	1
1209312705	jln_1175	1
1209312705	jln_1176	1
1209312705	jln_1177	1
1209312705	jln_1178	1
1209312425	jln_1179	0.450795968
1209312705	jln_1179	0.549204032
1209312705	jln_1180	1
1209312705	jln_1181	1
1209312407	jln_1182	1
1209311904	jln_1183	0.791040244
1209311905	jln_1183	0.208959756
1209313307	jln_1184	1
1209312807	jln_1185	1
1209312425	jln_1186	1
1209312707	jln_1187	1
1209312421	jln_1188	0.160248007
1209312422	jln_1188	0.635510309
1209312423	jln_1188	0.204241684
1209312425	jln_1189	1
1209312424	jln_1190	1
1209312416	jln_1191	0.1532067
1209312417	jln_1191	0.348085132
1209311625	jln_1191	0.304377187
1209312421	jln_1191	0.194330981
1209311620	jln_1192	1
1209312701	jln_1193	1
1209312516	jln_1194	0.611842608
1209312521	jln_1194	0.388157392
1209312701	jln_1195	1
1209311615	jln_1196	1
1209311912	jln_1197	0.151945872
1209311913	jln_1197	0.848054128
1209311911	jln_1198	1
1209311911	jln_1199	1
1209311911	jln_1200	1
1209312410	jln_1201	1
1209312410	jln_1202	1
1209312410	jln_1203	1
1209312410	jln_1204	1
1209312410	jln_1205	1
1209312410	jln_1206	1
1209312410	jln_1207	1
1209312410	jln_1208	1
1209312410	jln_1209	1
1209312410	jln_1210	1
1209312410	jln_1211	1
1209312410	jln_1212	1
1209312410	jln_1213	1
1209312410	jln_1214	1
1209312410	jln_1215	1
1209312410	jln_1216	1
1209312410	jln_1217	1
1209312410	jln_1218	1
1209312410	jln_1219	1
1209312410	jln_1220	1
1209312410	jln_1221	1
1209312410	jln_1222	1
1209311917	jln_1223	0.03976818
1209311918	jln_1223	0.96023182
1209312502	jln_1224	1
1209312502	jln_1225	1
1209312502	jln_1226	1
1209312502	jln_1227	1
1209312124	jln_1228	0.746164511
1209312622	jln_1228	0.253835489
1209312502	jln_1229	1
1209312622	jln_1230	1
1209312622	jln_1231	1
1209312622	jln_1232	1
1209312502	jln_1233	1
1209312502	jln_1234	1
1209312502	jln_1235	1
1209312502	jln_1236	1
1209312502	jln_1237	1
1209312502	jln_1238	1
1209312502	jln_1239	1
1209311925	jln_1240	1
1209312421	jln_1241	1
1209311624	jln_1242	0.190453206
1209311625	jln_1242	0.809546794
1209312421	jln_1243	1
1209312424	jln_1244	1
1209312424	jln_1245	1
1209312424	jln_1246	1
1209312424	jln_1247	1
1209312424	jln_1248	1
1209312424	jln_1249	1
1209312424	jln_1250	1
1209312424	jln_1251	1
1209312424	jln_1252	1
1209312424	jln_1253	1
1209312424	jln_1254	1
1209312424	jln_1255	1
1209312424	jln_1256	1
1209312424	jln_1257	1
1209312424	jln_1258	1
1209311621	jln_1259	1
1209312425	jln_1260	1
1209312704	jln_1261	1
1209312704	jln_1262	1
1209312704	jln_1263	1
1209312704	jln_1264	1
1209312704	jln_1265	1
1209312704	jln_1266	1
1209312704	jln_1267	1
1209312704	jln_1268	1
1209312704	jln_1269	1
1209312704	jln_1270	1
1209312704	jln_1271	1
1209312704	jln_1272	1
1209311904	jln_1273	1
1209311622	jln_1274	0.251475222
1209311623	jln_1274	0.748524778
1209312707	jln_1275	0.1634819
1209312708	jln_1275	0.8365181
1209311622	jln_1276	0.695000889
1209311623	jln_1276	0.304999111
1209312805	jln_1277	1
1209312423	jln_1278	0.325170878
1209312424	jln_1278	0.674829122
1209312419	jln_1279	0.072867273
1209312424	jln_1279	0.927132727
1209312418	jln_1280	0.060128535
1209312419	jln_1280	0.933255417
1209312423	jln_1280	0.006616048
1209312424	jln_1281	1
1209312419	jln_1282	0.372734686
1209312424	jln_1282	0.627265314
1209312419	jln_1283	0.566956847
1209312424	jln_1283	0.433043153
1209312419	jln_1284	0.908468575
1209312424	jln_1284	0.091531425
1209311925	jln_1285	1
1209311925	jln_1286	1
1209311620	jln_1287	1
1209311620	jln_1288	0.650909258
1209312416	jln_1288	0.349090742
1209312521	jln_1289	1
1209311623	jln_1290	1
1209311923	jln_1291	0.741366778
1209313302	jln_1291	0.239943115
1209313303	jln_1291	0.018690107
1209312425	jln_1292	1
1209311917	jln_1293	0.559136469
1209311922	jln_1293	0.440863531
1209311622	jln_1294	0.263853497
1209311623	jln_1294	0.736146503
1209311917	jln_1295	0.005873811
1209311922	jln_1295	0.994126189
1209311922	jln_1296	1
1209311510	jln_1297	0.399005644
1209311922	jln_1297	0.600994356
1209311917	jln_1298	0.949778299
1209311922	jln_1298	0.050221701
